Sexo;Comunidades y Ciudades Autónomas;Nacionalidad;Periodo;Total
Ambos sexos;14 Murcia, Región de;Total;2022;1.521,3
Ambos sexos;14 Murcia, Región de;Total;2021;1.508,3
Ambos sexos;14 Murcia, Región de;Total;2020;1.501,5
Ambos sexos;14 Murcia, Región de;Total;2019;1.489,1
Ambos sexos;14 Murcia, Región de;Total;2018;1.471,9
Ambos sexos;14 Murcia, Región de;Total;2017;1.464,2
Ambos sexos;14 Murcia, Región de;Total;2016;1.458,2
Ambos sexos;14 Murcia, Región de;Total;2015;1.456
Ambos sexos;14 Murcia, Región de;Total;2014;1.456,1
Ambos sexos;14 Murcia, Región de;Total;2013;1.455,1
Ambos sexos;14 Murcia, Región de;Total;2012;1.453,5
Ambos sexos;14 Murcia, Región de;Total;2011;1.453,1
Ambos sexos;14 Murcia, Región de;Total;2010;1.448,7
Ambos sexos;14 Murcia, Región de;Total;2009;1.440,4
Ambos sexos;14 Murcia, Región de;Total;2008;1.423,6
Ambos sexos;14 Murcia, Región de;Total;2007;1.396,5
Ambos sexos;14 Murcia, Región de;Total;2006;1.360,2
Ambos sexos;14 Murcia, Región de;Española;2022;1.297,6
Ambos sexos;14 Murcia, Región de;Española;2021;1.295,7
Ambos sexos;14 Murcia, Región de;Española;2020;1.288,6
Ambos sexos;14 Murcia, Región de;Española;2019;1.277
Ambos sexos;14 Murcia, Región de;Española;2018;1.272,5
Ambos sexos;14 Murcia, Región de;Española;2017;1.266
Ambos sexos;14 Murcia, Región de;Española;2016;1.264,6
Ambos sexos;14 Murcia, Región de;Española;2015;1.258,7
Ambos sexos;14 Murcia, Región de;Española;2014;1.251,6
Ambos sexos;14 Murcia, Región de;Española;2013;1.248,2
Ambos sexos;14 Murcia, Región de;Española;2012;1.238,3
Ambos sexos;14 Murcia, Región de;Española;2011;1.233,1
Ambos sexos;14 Murcia, Región de;Española;2010;1.222,5
Ambos sexos;14 Murcia, Región de;Española;2009;1.215,7
Ambos sexos;14 Murcia, Región de;Española;2008;1.204,2
Ambos sexos;14 Murcia, Región de;Española;2007;1.191,8
Ambos sexos;14 Murcia, Región de;Española;2006;1.178,5
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2022;223,7
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2021;212,6
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2020;212,8
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2019;212
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2018;199,4
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2017;198,3
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2016;193,6
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2015;197,3
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2014;204,4
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2013;206,9
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2012;215,3
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2011;220
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2010;226,2
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2009;224,7
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2008;219,4
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2007;204,8
Ambos sexos;14 Murcia, Región de;Extranjera: Total;2006;181,7
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2022;25,4
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2021;31,9
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2020;30,9
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2019;38,3
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2018;32,6
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2017;25,2
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2016;22
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2015;28,7
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2014;38,3
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2013;36,9
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2012;29,5
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2011;31,2
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2010;34,8
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2009;23
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2008;27,6
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2007;27
Ambos sexos;14 Murcia, Región de;Extranjera: Unión Europea;2006;15
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2022;198,3
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2021;180,7
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2020;181,9
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2019;173,7
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2018;166,8
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2017;173,1
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2016;171,5
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2015;168,6
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2014;166,2
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2013;170
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2012;185,8
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2011;188,9
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2010;191,4
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2009;201,7
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2008;191,8
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2007;177,7
Ambos sexos;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2006;166,7
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2022;651,7
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2021;648,1
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2020;649,3
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2019;644,9
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2018;638,3
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2017;632
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2016;628,5
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2015;627,8
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2014;627,2
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2013;628,7
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2012;631,6
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2011;630,8
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2010;627
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2009;622
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2008;613,8
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2007;601,6
Ambos sexos;15 Navarra, Comunidad Foral de;Total;2006;588,7
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2022;578,8
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2021;579,7
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2020;587,7
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2019;590,5
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2018;585,8
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2017;583,9
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2016;581,4
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2015;579,5
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2014;577,9
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2013;575
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2012;572,5
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2011;569,3
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2010;563,3
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2009;559,9
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2008;554,9
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2007;548,1
Ambos sexos;15 Navarra, Comunidad Foral de;Española;2006;541,7
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2022;72,9
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2021;68,4
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2020;61,6
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2019;54,4
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2018;52,6
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2017;48,1
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2016;47
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2015;48,3
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2014;49,2
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2013;53,7
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2012;59,1
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2011;61,5
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2010;63,7
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2009;62,1
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2008;58,8
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2007;53,6
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Total;2006;47
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2022;19,6
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2021;16,5
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2020;22,1
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2019;22,9
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2018;21,4
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2017;15,3
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2016;20,5
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2015;20,9
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2014;14,4
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2013;17
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2012;19,5
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2011;22,8
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2010;19,1
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2009;22,5
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2008;20
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2007;14,4
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2006;4,9
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2022;53,3
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2021;51,9
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2020;39,5
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2019;31,5
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2018;31,2
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2017;32,9
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2016;26,5
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2015;27,3
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2014;34,8
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2013;36,7
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2012;39,6
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2011;38,7
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2010;44,6
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2009;39,6
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2008;38,8
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2007;39,2
Ambos sexos;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2006;42,1
Ambos sexos;16 País Vasco;Total;2022;2.152,4
Ambos sexos;16 País Vasco;Total;2021;2.150,1
Ambos sexos;16 País Vasco;Total;2020;2.164,6
Ambos sexos;16 País Vasco;Total;2019;2.160
Ambos sexos;16 País Vasco;Total;2018;2.150,6
Ambos sexos;16 País Vasco;Total;2017;2.145,4
Ambos sexos;16 País Vasco;Total;2016;2.139,5
Ambos sexos;16 País Vasco;Total;2015;2.138,5
Ambos sexos;16 País Vasco;Total;2014;2.137,4
Ambos sexos;16 País Vasco;Total;2013;2.144,3
Ambos sexos;16 País Vasco;Total;2012;2.158,6
Ambos sexos;16 País Vasco;Total;2011;2.162,4
Ambos sexos;16 País Vasco;Total;2010;2.159,8
Ambos sexos;16 País Vasco;Total;2009;2.155,6
Ambos sexos;16 País Vasco;Total;2008;2.145,7
Ambos sexos;16 País Vasco;Total;2007;2.130,4
Ambos sexos;16 País Vasco;Total;2006;2.114,2
Ambos sexos;16 País Vasco;Española;2022;2.012,3
Ambos sexos;16 País Vasco;Española;2021;2.019,9
Ambos sexos;16 País Vasco;Española;2020;2.028,7
Ambos sexos;16 País Vasco;Española;2019;2.031
Ambos sexos;16 País Vasco;Española;2018;2.038,1
Ambos sexos;16 País Vasco;Española;2017;2.038,1
Ambos sexos;16 País Vasco;Española;2016;2.033
Ambos sexos;16 País Vasco;Española;2015;2.032,7
Ambos sexos;16 País Vasco;Española;2014;2.034,9
Ambos sexos;16 País Vasco;Española;2013;2.032,7
Ambos sexos;16 País Vasco;Española;2012;2.029,4
Ambos sexos;16 País Vasco;Española;2011;2.027
Ambos sexos;16 País Vasco;Española;2010;2.025,7
Ambos sexos;16 País Vasco;Española;2009;2.024,8
Ambos sexos;16 País Vasco;Española;2008;2.022,1
Ambos sexos;16 País Vasco;Española;2007;2.018,6
Ambos sexos;16 País Vasco;Española;2006;2.021,7
Ambos sexos;16 País Vasco;Extranjera: Total;2022;140,1
Ambos sexos;16 País Vasco;Extranjera: Total;2021;130,3
Ambos sexos;16 País Vasco;Extranjera: Total;2020;135,9
Ambos sexos;16 País Vasco;Extranjera: Total;2019;128,9
Ambos sexos;16 País Vasco;Extranjera: Total;2018;112,5
Ambos sexos;16 País Vasco;Extranjera: Total;2017;107,2
Ambos sexos;16 País Vasco;Extranjera: Total;2016;106,5
Ambos sexos;16 País Vasco;Extranjera: Total;2015;105,8
Ambos sexos;16 País Vasco;Extranjera: Total;2014;102,5
Ambos sexos;16 País Vasco;Extranjera: Total;2013;111,6
Ambos sexos;16 País Vasco;Extranjera: Total;2012;129,2
Ambos sexos;16 País Vasco;Extranjera: Total;2011;135,4
Ambos sexos;16 País Vasco;Extranjera: Total;2010;134,1
Ambos sexos;16 País Vasco;Extranjera: Total;2009;130,8
Ambos sexos;16 País Vasco;Extranjera: Total;2008;123,6
Ambos sexos;16 País Vasco;Extranjera: Total;2007;111,8
Ambos sexos;16 País Vasco;Extranjera: Total;2006;92,5
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2022;38,8
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2021;29,3
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2020;36,4
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2019;31,4
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2018;29,9
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2017;25,4
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2016;31,9
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2015;30,9
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2014;24,2
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2013;23,3
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2012;27,7
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2011;25,7
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2010;25,1
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2009;37,4
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2008;39,8
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2007;43,9
Ambos sexos;16 País Vasco;Extranjera: Unión Europea;2006;15,2
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2022;101,3
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2021;100,9
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2020;99,5
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2019;97,5
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2018;82,7
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2017;81,9
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2016;74,6
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2015;74,9
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2014;78,3
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2013;88,4
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2012;101,5
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2011;109,7
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2010;109
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2009;93,4
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2008;83,8
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2007;67,9
Ambos sexos;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2006;77,3
Ambos sexos;17 Rioja, La;Total;2022;312,4
Ambos sexos;17 Rioja, La;Total;2021;311,9
Ambos sexos;17 Rioja, La;Total;2020;313
Ambos sexos;17 Rioja, La;Total;2019;311,1
Ambos sexos;17 Rioja, La;Total;2018;309,3
Ambos sexos;17 Rioja, La;Total;2017;308,1
Ambos sexos;17 Rioja, La;Total;2016;308,3
Ambos sexos;17 Rioja, La;Total;2015;309,1
Ambos sexos;17 Rioja, La;Total;2014;309,6
Ambos sexos;17 Rioja, La;Total;2013;312,7
Ambos sexos;17 Rioja, La;Total;2012;316,3
Ambos sexos;17 Rioja, La;Total;2011;317,4
Ambos sexos;17 Rioja, La;Total;2010;316,6
Ambos sexos;17 Rioja, La;Total;2009;316,4
Ambos sexos;17 Rioja, La;Total;2008;314,9
Ambos sexos;17 Rioja, La;Total;2007;309,1
Ambos sexos;17 Rioja, La;Total;2006;301,8
Ambos sexos;17 Rioja, La;Española;2022;273,6
Ambos sexos;17 Rioja, La;Española;2021;274,7
Ambos sexos;17 Rioja, La;Española;2020;276,7
Ambos sexos;17 Rioja, La;Española;2019;275,8
Ambos sexos;17 Rioja, La;Española;2018;276,4
Ambos sexos;17 Rioja, La;Española;2017;277,3
Ambos sexos;17 Rioja, La;Española;2016;279,4
Ambos sexos;17 Rioja, La;Española;2015;279,1
Ambos sexos;17 Rioja, La;Española;2014;276,9
Ambos sexos;17 Rioja, La;Española;2013;275,7
Ambos sexos;17 Rioja, La;Española;2012;279,3
Ambos sexos;17 Rioja, La;Española;2011;277,8
Ambos sexos;17 Rioja, La;Española;2010;274,2
Ambos sexos;17 Rioja, La;Española;2009;273,8
Ambos sexos;17 Rioja, La;Española;2008;273,6
Ambos sexos;17 Rioja, La;Española;2007;271
Ambos sexos;17 Rioja, La;Española;2006;267,8
Ambos sexos;17 Rioja, La;Extranjera: Total;2022;38,8
Ambos sexos;17 Rioja, La;Extranjera: Total;2021;37,2
Ambos sexos;17 Rioja, La;Extranjera: Total;2020;36,3
Ambos sexos;17 Rioja, La;Extranjera: Total;2019;35,3
Ambos sexos;17 Rioja, La;Extranjera: Total;2018;32,9
Ambos sexos;17 Rioja, La;Extranjera: Total;2017;30,7
Ambos sexos;17 Rioja, La;Extranjera: Total;2016;28,8
Ambos sexos;17 Rioja, La;Extranjera: Total;2015;30
Ambos sexos;17 Rioja, La;Extranjera: Total;2014;32,7
Ambos sexos;17 Rioja, La;Extranjera: Total;2013;37
Ambos sexos;17 Rioja, La;Extranjera: Total;2012;37
Ambos sexos;17 Rioja, La;Extranjera: Total;2011;39,7
Ambos sexos;17 Rioja, La;Extranjera: Total;2010;42,4
Ambos sexos;17 Rioja, La;Extranjera: Total;2009;42,6
Ambos sexos;17 Rioja, La;Extranjera: Total;2008;41,3
Ambos sexos;17 Rioja, La;Extranjera: Total;2007;38
Ambos sexos;17 Rioja, La;Extranjera: Total;2006;34
Ambos sexos;17 Rioja, La;Extranjera: Unión Europea;2022;11,5
Ambos sexos;17 Rioja, La;Extranjera: Unión Europea;2021;15,1
Ambos sexos;17 Rioja, La;Extranjera: Unión Europea;2020;14,9
Ambos sexos;17 Rioja, La;Extranjera: Unión Europea;2019;14
Ambos sexos;17 Rioja, La;Extranjera: Unión Europea;2018;19,3
Ambos sexos;17 Rioja, La;Extranjera: Unión Europea;2017;15,6
Ambos sexos;17 Rioja, La;Extranjera: Unión Europea;2016;11,8
Ambos sexos;17 Rioja, La;Extranjera: Unión Europea;2015;12,8
Ambos sexos;17 Rioja, La;Extranjera: Unión Europea;2014;13,8
